location,routeName,lat,lon
Trần Bình Trọng,S52CT_1,21.01815,105.8438231
Nguyễn Du,S52CT_1,21.0164548,105.8495407
Bà Triệu,S52CT_1,21.0127276,105.8483535
Lê Đại Hành,S52CT_1,21.0116945,105.8494932
Bạch Mai,S52CT_1,21.0027037,105.8516077
Minh Khai,S52CT_1,21.0479764,105.7448067
cầu Mai Động,S52CT_1,20.9964471,105.8622119
Minh Khai,S52CT_1,21.0479764,105.7448067
cầu Vĩnh Tuy,S52CT_1,21.0132594,105.8851492
Đàm Quang Trung,S52CT_1,21.0282214,105.8974766
Cổ Linh,S52CT_1,21.0037685,105.9259529
Thạch Bàn,S52CT_1,21.0209365,105.9184009
Nguyễn Văn Linh,S52CT_1,21.0383968,105.8991875
Nguyễn Đức Thuận,S52CT_1,21.0119209,105.9510315
Nguyễn Bình,S52CT_1,,
cầu vượt Phú Thị,S52CT_1,21.0006943,105.9661454
Ỷ Lan,S52CT_1,21.0028003,105.9661675
Dương Xá,S52CT_1,21.0046345,105.970087
ngã tư Sủi,S52CT_1,,
Kim Sơn,S52CT_1,21.0809837,105.4555595
đường 181,S52CT_1,20.9768467,105.7839798
Phú Thị,S52CT_1,21.0127849,105.9595379
Keo,S52CT_1,21.0127849,105.9595379
Kim Sơn,S52CT_1,21.0809837,105.4555595
Lệ Chi (Gia Lâm),S52CT_1,,
Lệ Chi (Gia Lâm),S52CT_2,,
Kim Sơn,S52CT_2,21.0809837,105.4555595
Keo,S52CT_2,21.0127849,105.9595379
Phú Thị,S52CT_2,21.0127849,105.9595379
ngã tư Sủi,S52CT_2,,
Ỷ Lan,S52CT_2,21.0028003,105.9661675
Dương Xá,S52CT_2,21.0046345,105.970087
cầu vượt Phú Thị,S52CT_2,21.0006943,105.9661454
Nguyễn Bình,S52CT_2,,
Nguyễn Đức Thuận,S52CT_2,21.0119209,105.9510315
Nguyễn Văn Linh,S52CT_2,21.0383968,105.8991875
Thạch Bàn,S52CT_2,21.0209365,105.9184009
Cổ Linh,S52CT_2,21.0037685,105.9259529
Đàm Quang Trung,S52CT_2,21.0282214,105.8974766
cầu Vĩnh Tuy,S52CT_2,21.0132594,105.8851492
Minh Khai,S52CT_2,21.0479764,105.7448067
cầu Mai Động,S52CT_2,20.9964471,105.8622119
Minh Khai,S52CT_2,21.0479764,105.7448067
Bạch Mai,S52CT_2,21.0027037,105.8516077
Phố Huế,S52CT_2,21.0175725,105.8514315
Nguyễn Du,S52CT_2,21.0164548,105.8495407
Trần Bình Trọng,S52CT_2,21.01815,105.8438231
Trần Nhân Tông,S52CT_2,21.0171492,105.8473932
Công viên Thống Nhất,S52CT_2,21.0123287,105.8437898
